pair_id	id1	id2	label	split
50156	392490	703956	0.0	train
50157	2970290	703956	0.0	train
50159	2713031	703956	0.0	train
50160	1388755	703956	0.0	train
50161	13645536	703956	0.0	train
50162	13032089	703956	0.0	train
50163	11913154	703956	0.0	train
50164	11815124	703956	0.0	train
50166	10688811	703956	0.0	train
50169	5960973	7039252	0.0	val
50171	12751744	7039252	0.0	val
50173	6973789	7038325	0.0	test
50174	6874030	7038325	0.0	test
50192	6990332	7037885	0.0	train
50193	6876070	7037885	0.0	train
50195	6404810	7037885	0.0	train
50196	6376565	7037885	0.0	train
50197	560423	7037885	0.0	train
50202	262556	7037885	0.0	train
50203	2456743	7037885	0.0	train
50204	2450273	7037885	0.0	train
50205	2403694	7037885	0.0	train
50206	13785693	7037885	0.0	train
50208	1287743	7037885	0.0	train
50209	12139159	7037885	0.0	train
50211	10519812	7037885	0.0	train
50212	10342717	7037885	0.0	train
50214	10164953	7037885	0.0	train
50219	413285	7035838	0.0	val
50221	3697830	7035838	0.0	val
50227	1770006	7035838	0.0	val
50238	10667094	7035838	0.0	val
50243	3142597	7035527	0.0	train
50244	2896701	7035527	0.0	train
50245	1982673	7035527	0.0	train
50246	1952389	7035527	0.0	train
50248	1522607	7035527	0.0	train
50249	13991674	7035527	0.0	train
50250	13492305	7035527	0.0	train
50251	12903604	7035527	0.0	train
50252	12727119	7035527	0.0	train
50254	10945518	7035527	0.0	train
50260	6990332	7034419	0.0	train
50261	6921405	7034419	0.0	train
50262	6619987	7034419	0.0	train
50263	6504679	7034419	0.0	train
50264	6284216	7034419	0.0	train
50265	6277126	7034419	0.0	train
50266	3255660	7034419	0.0	train
50267	2791418	7034419	0.0	train
50270	1977093	7034419	0.0	train
50271	14032620	7034419	0.0	train
50272	13789522	7034419	0.0	train
50273	13037199	7034419	0.0	train
50274	12842060	7034419	0.0	train
50276	11190628	7034419	0.0	train
50277	11146164	7034419	0.0	train
50278	10988860	7034419	0.0	train
50280	10973484	7034419	0.0	train
50281	10449285	7034419	0.0	train
50282	10037613	7034419	0.0	train
50284	6496824	7033983	0.0	train
50285	5926908	7033983	0.0	train
50286	3805221	7033983	0.0	train
50287	3287764	7033983	0.0	train
50289	29216	7033983	0.0	train
50290	2366828	7033983	0.0	train
50291	2041675	7033983	0.0	train
50292	1783705	7033983	0.0	train
50294	13887600	7033983	0.0	train
50295	1388543	7033983	0.0	train
50296	13648506	7033983	0.0	train
50298	1319910	7033983	0.0	train
50300	12942988	7033983	0.0	train
50301	121600	7033983	0.0	train
50302	1162858	7033983	0.0	train
50303	10969654	7033983	0.0	train
50307	6759269	7033933	0.0	train
50308	6576031	7033933	0.0	train
50309	6349456	7033933	0.0	train
50312	2943972	7033933	0.0	train
50313	2049614	7033933	0.0	train
50314	2006687	7033933	0.0	train
50315	1670374	7033933	0.0	train
50317	13247655	7033933	0.0	train
50318	12909240	7033933	0.0	train
50320	12014089	7033933	0.0	train
50321	11323154	7033933	0.0	train
50322	10933778	7033933	0.0	train
50323	10316451	7033933	0.0	train
50324	6896199	7033854	0.0	test
50326	6020119	7033854	0.0	test
50338	1374947	7033854	0.0	test
50342	11416783	7033854	0.0	test
50348	3723836	7033515	0.0	test
50349	6967037	7033432	0.0	train
50350	6719815	7033432	0.0	train
50351	6609170	7033432	0.0	train
50352	6587782	7033432	0.0	train
50353	6475602	7033432	0.0	train
50354	4073555	7033432	0.0	train
50358	1644538	7033432	0.0	train
50359	1422321	7033432	0.0	train
50361	13411728	7033432	0.0	train
50362	12523473	7033432	0.0	train
50363	12212471	7033432	0.0	train
50364	12155018	7033432	0.0	train
50365	10359088	7033432	0.0	train
50366	10267674	7033432	0.0	train
50367	1011627	7033432	0.0	train
50369	6828982	7032023	0.0	train
50370	3797035	7032023	0.0	train
50371	3699592	7032023	0.0	train
50372	36472	7032023	0.0	train
50373	3126607	7032023	0.0	train
50374	293357	7032023	0.0	train
50375	2733271	7032023	0.0	train
50376	2270401	7032023	0.0	train
50378	1886418	7032023	0.0	train
50380	13037199	7032023	0.0	train
50382	12659154	7032023	0.0	train
50383	12566426	7032023	0.0	train
50384	12154135	7032023	0.0	train
50385	11599877	7032023	0.0	train
50387	6925705	7031792	0.0	train
50390	670106	7031792	0.0	train
50391	6439790	7031792	0.0	train
50392	6200427	7031792	0.0	train
50393	58253	7031792	0.0	train
50394	4179321	7031792	0.0	train
50395	3988902	7031792	0.0	train
50396	3032954	7031792	0.0	train
50397	2960573	7031792	0.0	train
50398	2877261	7031792	0.0	train
50400	180149	7031792	0.0	train
50401	1662337	7031792	0.0	train
50402	162402	7031792	0.0	train
50403	13945642	7031792	0.0	train
50404	13252749	7031792	0.0	train
50407	10986684	7031792	0.0	train
50408	10931036	7031792	0.0	train
50410	10055268	7031792	0.0	train
50411	3565561	702757	0.0	train
50413	6509432	7025535	0.0	train
50416	2539738	7025535	0.0	train
50417	2399512	7025535	0.0	train
50419	217959	7025535	0.0	train
50420	1853758	7025535	0.0	train
50421	14116468	7025535	0.0	train
50422	13945642	7025535	0.0	train
50423	13817658	7025535	0.0	train
50424	12242517	7025535	0.0	train
50425	118672	7025535	0.0	train
50427	10048089	7025535	0.0	train
50428	6404139	7023867	0.0	train
50430	6204985	7023867	0.0	train
50432	5979986	7023867	0.0	train
50433	485718	7023867	0.0	train
50434	404709	7023867	0.0	train
50435	38803	7023867	0.0	train
50436	3243647	7023867	0.0	train
50437	2944356	7023867	0.0	train
50438	2275284	7023867	0.0	train
50440	1712125	7023867	0.0	train
50441	1639751	7023867	0.0	train
50442	13663178	7023867	0.0	train
50443	13515666	7023867	0.0	train
50445	13130846	7023867	0.0	train
50446	12671499	7023867	0.0	train
50447	12107097	7023867	0.0	train
50448	11913154	7023867	0.0	train
50450	10975982	7023867	0.0	train
50451	10777419	7023867	0.0	train
50453	10063410	7023867	0.0	train
50454	6820663	7023616	0.0	val
50461	2403697	7023616	0.0	val
50465	13782164	7023616	0.0	val
50469	11790890	7023616	0.0	val
50470	11764644	7023616	0.0	val
50476	6764751	7022921	0.0	train
50477	6689731	7022921	0.0	train
50478	647752	7022921	0.0	train
50479	3831011	7022921	0.0	train
50481	3259214	7022921	0.0	train
50483	2807112	7022921	0.0	train
50485	1982673	7022921	0.0	train
50486	1735403	7022921	0.0	train
50487	131972	7022921	0.0	train
50488	12090650	7022921	0.0	train
50489	113497	7022921	0.0	train
50491	11172455	7022921	0.0	train
50493	10746155	7022921	0.0	train
50494	10415050	7022921	0.0	train
50495	6099330	7022648	0.0	train
50496	11367605	7022648	0.0	train
50497	6109000	7022332	0.0	train
50498	3207649	7022332	0.0	train
50500	5899493	7020723	0.0	train
50501	402804	7020723	0.0	train
50502	4007946	7020723	0.0	train
50503	2744069	7020723	0.0	train
50504	2420174	7020723	0.0	train
50505	2091938	7020723	0.0	train
50507	13850689	7020723	0.0	train
50510	13042351	7020723	0.0	train
50511	12837109	7020723	0.0	train
50512	12826609	7020723	0.0	train
50513	12334059	7020723	0.0	train
50514	1201292	7020723	0.0	train
50516	11296520	7020723	0.0	train
50517	11067654	7020723	0.0	train
50518	11033598	7020723	0.0	train
50519	10619513	7020723	0.0	train
50520	1017576	7020723	0.0	train
50522	6913172	7019771	0.0	train
50523	6909001	7019771	0.0	train
50524	6827440	7019771	0.0	train
50525	6106547	7019771	0.0	train
50526	6025520	7019771	0.0	train
50527	3120544	7019771	0.0	train
50528	3093432	7019771	0.0	train
50530	2700786	7019771	0.0	train
50531	2329376	7019771	0.0	train
50532	1881102	7019771	0.0	train
50535	13789522	7019771	0.0	train
50536	13247655	7019771	0.0	train
50539	12822491	7019771	0.0	train
50541	12387223	7019771	0.0	train
50542	11960884	7019771	0.0	train
50544	6706047	7019659	0.0	train
50547	4179525	7019659	0.0	train
50548	382190	7019659	0.0	train
50549	3327952	7019659	0.0	train
50551	3105294	7019659	0.0	train
50552	3077065	7019659	0.0	train
50554	2269401	7019659	0.0	train
50556	13709499	7019659	0.0	train
50557	12602527	7019659	0.0	train
50558	1257933	7019659	0.0	train
50561	11470772	7019659	0.0	train
50562	11378156	7019659	0.0	train
50564	10866501	7019659	0.0	train
50565	10676844	7019659	0.0	train
50566	10572223	7019659	0.0	train
50567	10513000	7019659	0.0	train
50570	6268732	7019631	0.0	train
50571	6121020	7019631	0.0	train
50572	4173174	7019631	0.0	train
50573	3889158	7019631	0.0	train
50575	3393879	7019631	0.0	train
50576	3287764	7019631	0.0	train
50577	2661342	7019631	0.0	train
50578	2463240	7019631	0.0	train
50579	1742815	7019631	0.0	train
50580	1735491	7019631	0.0	train
50581	1493667	7019631	0.0	train
50582	1433610	7019631	0.0	train
50584	13505244	7019631	0.0	train
50586	11644754	7019631	0.0	train
50589	10914272	7019631	0.0	train
50590	10543236	7019631	0.0	train
50592	10298979	7019631	0.0	train
50598	455816	7019608	0.0	test
50618	6787816	7019381	0.0	val
50629	14102076	7019381	0.0	val
50636	11463675	7019381	0.0	val
50640	10709431	7019381	0.0	val
50641	1017051	7019381	0.0	val
50651	2746270	701792	0.0	val
50659	13380145	701792	0.0	val
50662	12512581	701792	0.0	val
50667	10215208	701792	0.0	val
50670	6616011	7017380	0.0	test
50675	4038316	7017380	0.0	test
50677	3355078	7017380	0.0	test
50690	13071002	7017380	0.0	test
50697	577613	7017327	0.0	train
50698	36471	7017327	0.0	train
50699	3384939	7017327	0.0	train
50700	337439	7017327	0.0	train
50701	3179125	7017327	0.0	train
50705	2713031	7017327	0.0	train
50707	2018208	7017327	0.0	train
50708	1821420	7017327	0.0	train
50709	14153856	7017327	0.0	train
50710	13910824	7017327	0.0	train
50711	13807519	7017327	0.0	train
50712	13646615	7017327	0.0	train
50713	13541568	7017327	0.0	train
50714	11861436	7017327	0.0	train
50715	11832540	7017327	0.0	train
50717	11553220	7017327	0.0	train
50718	11513566	7017327	0.0	train
50719	10810304	7017327	0.0	train
50721	10732801	7017327	0.0	train
50722	10724697	7017327	0.0	train
50723	10675068	7017327	0.0	train
50724	10470453	7017327	0.0	train
50725	10366943	7017327	0.0	train
50726	10094352	7017327	0.0	train
50731	3811280	7016200	0.0	val
50734	3726876	7016200	0.0	val
50739	14182849	7016200	0.0	val
50748	6967995	7015962	0.0	train
50750	6662247	7015962	0.0	train
50752	6641674	7015962	0.0	train
50754	3908882	7015962	0.0	train
50755	357396	7015962	0.0	train
50756	2740827	7015962	0.0	train
50757	2728393	7015962	0.0	train
50758	2633525	7015962	0.0	train
50759	2136292	7015962	0.0	train
50760	1853206	7015962	0.0	train
50761	1540269	7015962	0.0	train
50762	1492034	7015962	0.0	train
50763	1437556	7015962	0.0	train
50764	12553881	7015962	0.0	train
50765	11683808	7015962	0.0	train
50766	11612985	7015962	0.0	train
50767	1102510	7015962	0.0	train
50768	10267564	7015962	0.0	train
50776	4046117	7014329	0.0	test
50779	3989131	7014329	0.0	test
50783	311492	7014329	0.0	test
50784	2397360	7014329	0.0	test
50788	13726410	7014329	0.0	test
50791	12447322	7014329	0.0	test
50795	6490266	7014135	0.0	train
50796	6352534	7014135	0.0	train
50797	521742	7014135	0.0	train
50798	4007946	7014135	0.0	train
50803	1402817	7014135	0.0	train
50804	13254355	7014135	0.0	train
50805	13050242	7014135	0.0	train
50806	12754132	7014135	0.0	train
50807	11861436	7014135	0.0	train
50808	11280150	7014135	0.0	train
50809	11249819	7014135	0.0	train
50810	10466037	7014135	0.0	train
50812	6922397	7013722	0.0	train
50813	6375850	7013722	0.0	train
50814	6268732	7013722	0.0	train
50816	3393879	7013722	0.0	train
50817	1955423	7013722	0.0	train
50818	1598669	7013722	0.0	train
50820	12670397	7013722	0.0	train
50821	1215671	7013722	0.0	train
50822	10289868	7013722	0.0	train
50823	10062013	7013722	0.0	train
50828	5859060	7012377	0.0	test
50835	1742657	7012377	0.0	test
50836	14147462	7012377	0.0	test
50842	1090615	7012377	0.0	test
50846	10038840	7012377	0.0	test
50848	4169977	701068	0.0	val
50851	2714002	700816	0.0	train
50852	10986684	700816	0.0	train
50853	10829049	700547	0.0	train
50854	6832239	7004107	0.0	train
50855	6509432	7004107	0.0	train
50856	6289664	7004107	0.0	train
50857	5901598	7004107	0.0	train
50858	5853191	7004107	0.0	train
50859	472822	7004107	0.0	train
50862	146796	7004107	0.0	train
50864	13556971	7004107	0.0	train
50867	12926257	7004107	0.0	train
50868	1287526	7004107	0.0	train
50872	11329748	7004107	0.0	train
50873	11145910	7004107	0.0	train
50874	10571851	7004107	0.0	train
50876	6955234	7003940	0.0	train
50880	336860	7003940	0.0	train
50881	2509043	7003940	0.0	train
50882	13563014	7003940	0.0	train
50883	13050242	7003940	0.0	train
50884	12843023	7003940	0.0	train
50886	10177452	7003940	0.0	train
50887	10167601	7003940	0.0	train
50888	12390139	70032	0.0	train
50896	13726410	7003081	0.0	test
50898	12928966	7003081	0.0	test
50910	6302689	7001172	0.0	train
50911	6106547	7001172	0.0	train
50912	5975333	7001172	0.0	train
50913	4087417	7001172	0.0	train
50914	4004859	7001172	0.0	train
50916	2997125	7001172	0.0	train
50917	2607491	7001172	0.0	train
50918	2575340	7001172	0.0	train
50919	2012257	7001172	0.0	train
50920	1747856	7001172	0.0	train
50921	1424015	7001172	0.0	train
50922	14141118	7001172	0.0	train
50924	11915483	7001172	0.0	train
50925	1185907	7001172	0.0	train
50926	10984575	7001172	0.0	train
50927	10818027	7001172	0.0	train
50928	1059252	7001172	0.0	train
50929	1016309	7001172	0.0	train
50937	2084351	7000961	0.0	val
50951	3547725	7000063	0.0	train
50955	3998508	6999186	0.0	train
50956	3800215	6999186	0.0	train
50959	14041406	6999186	0.0	train
50960	13717721	6999186	0.0	train
50961	1316689	6999186	0.0	train
50964	12293733	6999186	0.0	train
50965	12176258	6999186	0.0	train
50966	11098615	6999186	0.0	train
50967	10856106	6999186	0.0	train
50968	10685360	6999186	0.0	train
50969	10379780	6999186	0.0	train
50970	10177221	6999186	0.0	train
50997	6617054	699655	0.0	train
50998	4175532	699655	0.0	train
50999	4086250	699655	0.0	train
51001	3817207	699655	0.0	train
51002	3358161	699655	0.0	train
51005	3012347	699655	0.0	train
51006	289986	699655	0.0	train
51007	2878748	699655	0.0	train
51008	2224503	699655	0.0	train
51010	13489670	699655	0.0	train
51011	13227826	699655	0.0	train
51012	12339344	699655	0.0	train
51015	11298432	699655	0.0	train
51016	11057757	699655	0.0	train
51017	10201596	699655	0.0	train
51019	10121570	699655	0.0	train
51020	6053346	6995559	0.0	train
51021	6922397	6994520	0.0	train
51022	6876070	6994520	0.0	train
51023	6860571	6994520	0.0	train
51024	6727127	6994520	0.0	train
51025	615209	6994520	0.0	train
51026	5967595	6994520	0.0	train
51028	3779026	6994520	0.0	train
51029	3754166	6994520	0.0	train
51030	2855505	6994520	0.0	train
51031	2451363	6994520	0.0	train
51032	2391427	6994520	0.0	train
51033	14013996	6994520	0.0	train
51036	13138523	6994520	0.0	train
51037	12754132	6994520	0.0	train
51038	12406817	6994520	0.0	train
51040	12041751	6994520	0.0	train
51041	11213578	6994520	0.0	train
51042	10591095	6994520	0.0	train
51043	6404139	6994462	0.0	train
51045	3952346	6994462	0.0	train
51046	3790502	6994462	0.0	train
51047	3770563	6994462	0.0	train
51048	366022	6994462	0.0	train
51049	3284863	6994462	0.0	train
51051	2970290	6994462	0.0	train
51052	2457398	6994462	0.0	train
51053	2354737	6994462	0.0	train
51054	2205857	6994462	0.0	train
51055	13535645	6994462	0.0	train
51056	13385951	6994462	0.0	train
51058	12926257	6994462	0.0	train
51060	12170002	6994462	0.0	train
51061	1182071	6994462	0.0	train
51062	10806181	6994462	0.0	train
51063	10497395	6994462	0.0	train
51064	10106188	6994462	0.0	train
51066	6744336	6990833	0.0	train
51067	5903720	6990833	0.0	train
51068	5840647	6990833	0.0	train
51071	12909630	6990833	0.0	train
51073	12381785	6990833	0.0	train
51074	12090501	6990833	0.0	train
51075	1142025	6990833	0.0	train
51076	10673195	6990833	0.0	train
51077	10434076	6990833	0.0	train
51079	10063410	6990833	0.0	train
51082	6391342	6990505	0.0	train
51084	6264155	6990505	0.0	train
51085	596905	6990505	0.0	train
51086	5842	6990505	0.0	train
51087	4186854	6990505	0.0	train
51088	3974130	6990505	0.0	train
51089	3910480	6990505	0.0	train
51093	3176764	6990505	0.0	train
51094	3045870	6990505	0.0	train
51097	2450273	6990505	0.0	train
51098	2420048	6990505	0.0	train
51100	2048840	6990505	0.0	train
51102	13710489	6990505	0.0	train
51103	13677919	6990505	0.0	train
51105	12008850	6990505	0.0	train
51107	11883047	6990505	0.0	train
51108	11794703	6990505	0.0	train
51111	10856400	6990505	0.0	train
51112	10307088	6990505	0.0	train
51113	1016309	6990505	0.0	train
51114	6654707	6990332	0.0	train
51115	6359462	6990332	0.0	train
51116	6094870	6990332	0.0	train
51121	253136	6990332	0.0	train
51122	1885488	6990332	0.0	train
51124	1500756	6990332	0.0	train
51125	14173815	6990332	0.0	train
51126	1374395	6990332	0.0	train
51128	13391975	6990332	0.0	train
51129	13128809	6990332	0.0	train
51132	12014089	6990332	0.0	train
51133	11506515	6990332	0.0	train
51134	11485235	6990332	0.0	train
51135	11240286	6990332	0.0	train
51136	11035624	6990332	0.0	train
51137	10980724	6990332	0.0	train
51138	10975982	6990332	0.0	train
51139	10803288	6990332	0.0	train
51140	10298564	6990332	0.0	train
51159	10164508	6990128	0.0	val
51160	10085528	6990128	0.0	val
51161	6967037	6989652	0.0	train
51162	6732410	6989652	0.0	train
51164	634097	6989652	0.0	train
51165	6264233	6989652	0.0	train
51166	6248963	6989652	0.0	train
51167	499534	6989652	0.0	train
51168	3941074	6989652	0.0	train
51170	3340141	6989652	0.0	train
51171	3131784	6989652	0.0	train
51172	3066117	6989652	0.0	train
51173	2958759	6989652	0.0	train
51176	1527029	6989652	0.0	train
51177	1402817	6989652	0.0	train
51178	13776509	6989652	0.0	train
51181	11998765	6989652	0.0	train
51182	1180941	6989652	0.0	train
51183	11331338	6989652	0.0	train
51184	11275246	6989652	0.0	train
51186	10088670	6989652	0.0	train
51187	6965045	698955	0.0	train
51188	5845128	698955	0.0	train
51189	5842	698955	0.0	train
51191	3236447	698955	0.0	train
51192	2867772	698955	0.0	train
51193	2611020	698955	0.0	train
51194	2275284	698955	0.0	train
51195	2106099	698955	0.0	train
51197	13785693	698955	0.0	train
51200	12811061	698955	0.0	train
51202	11401396	698955	0.0	train
51204	10735056	698955	0.0	train
51206	10515435	698955	0.0	train
51207	10336482	698955	0.0	train
51208	6758370	6982877	0.0	train
51209	6693527	6982877	0.0	train
51211	6277126	6982877	0.0	train
51212	6200427	6982877	0.0	train
51214	425690	6982877	0.0	train
51217	3684232	6982877	0.0	train
51218	2728393	6982877	0.0	train
51219	1900367	6982877	0.0	train
51221	1331630	6982877	0.0	train
51224	11561293	6982877	0.0	train
51229	407819	6980071	0.0	val
51237	2403697	6980071	0.0	val
51244	11604887	6980071	0.0	val
51253	6727127	6977422	0.0	train
51255	6467059	6977422	0.0	train
51256	6232469	6977422	0.0	train
51257	5980381	6977422	0.0	train
51259	2997273	6977422	0.0	train
51260	2982364	6977422	0.0	train
51261	14032620	6977422	0.0	train
51262	13911376	6977422	0.0	train
51263	12718603	6977422	0.0	train
51264	12579509	6977422	0.0	train
51265	121402	6977422	0.0	train
51266	11389318	6977422	0.0	train
51269	6927078	6976589	0.0	train
51270	6798016	6976589	0.0	train
51271	6414591	6976589	0.0	train
51272	6110693	6976589	0.0	train
51273	5937426	6976589	0.0	train
51274	4185621	6976589	0.0	train
51277	3562811	6976589	0.0	train
51278	3404921	6976589	0.0	train
51280	2983424	6976589	0.0	train
51282	13047523	6976589	0.0	train
51283	1211004	6976589	0.0	train
51284	11945812	6976589	0.0	train
51286	10582221	6976589	0.0	train
51287	10199232	6976589	0.0	train
51288	10184587	6976589	0.0	train
51291	5930408	6975468	0.0	train
51296	2329376	6975468	0.0	train
51298	1437556	6975468	0.0	train
51300	1337580	6975468	0.0	train
51302	12387480	6975468	0.0	train
51303	1202668	6975468	0.0	train
51305	11716731	6975468	0.0	train
51306	11422870	6975468	0.0	train
51307	11075015	6975468	0.0	train
51308	10513000	6975468	0.0	train
51311	6587782	6975356	0.0	train
51312	6077981	6975356	0.0	train
51314	3811537	6975356	0.0	train
51315	3721551	6975356	0.0	train
51317	3283610	6975356	0.0	train
51318	2225058	6975356	0.0	train
51319	1886418	6975356	0.0	train
51320	1418321	6975356	0.0	train
51323	13717497	6975356	0.0	train
51327	12387223	6975356	0.0	train
51329	12105760	6975356	0.0	train
51330	11564758	6975356	0.0	train
51332	11368377	6975356	0.0	train
51333	10751879	6975356	0.0	train
51334	10298564	6975356	0.0	train
51336	3802081	697446	0.0	train
51337	3615210	697446	0.0	train
51338	3556438	697446	0.0	train
51339	3267425	697446	0.0	train
51340	3012321	697446	0.0	train
51341	2968550	697446	0.0	train
51343	2855052	697446	0.0	train
51344	2061055	697446	0.0	train
51345	2020394	697446	0.0	train
51347	13884919	697446	0.0	train
51348	13645172	697446	0.0	train
51349	13385522	697446	0.0	train
51350	13049979	697446	0.0	train
51351	12505832	697446	0.0	train
51352	12406817	697446	0.0	train
51355	11729941	697446	0.0	train
51360	6448510	697386	0.0	train
51361	6303139	697386	0.0	train
51363	4071150	697386	0.0	train
51364	4071079	697386	0.0	train
51365	3210569	697386	0.0	train
51367	2956302	697386	0.0	train
51369	2511854	697386	0.0	train
51370	1492859	697386	0.0	train
51372	14012832	697386	0.0	train
51374	12155018	697386	0.0	train
51375	11928121	697386	0.0	train
51376	1162858	697386	0.0	train
51377	1132504	697386	0.0	train
51378	11143699	697386	0.0	train
51379	10389734	697386	0.0	train
51380	10122448	697386	0.0	train
51388	14145821	6973789	0.0	test
51392	13237676	6973789	0.0	test
51411	1337960	697326	0.0	test
51418	1054075	697326	0.0	test
51421	4026351	6973101	0.0	train
51422	2915099	697309	0.0	train
51424	6860096	6973043	0.0	train
51426	6448510	6973043	0.0	train
51427	6062853	6973043	0.0	train
51428	3850773	6973043	0.0	train
51429	3355355	6973043	0.0	train
51430	3317325	6973043	0.0	train
51434	2693839	6973043	0.0	train
51435	2124605	6973043	0.0	train
51437	2038090	6973043	0.0	train
51438	2014248	6973043	0.0	train
51440	1967034	6973043	0.0	train
51443	14165659	6973043	0.0	train
51444	13801328	6973043	0.0	train
51446	13677919	6973043	0.0	train
51448	12855983	6973043	0.0	train
51450	12443575	6973043	0.0	train
51451	1180941	6973043	0.0	train
51453	11213578	6973043	0.0	train
51454	11152833	6973043	0.0	train
51455	10415523	6973043	0.0	train
51462	6345996	697052	0.0	val
51468	3083640	697052	0.0	val
51485	6836052	6970444	0.0	train
51486	6588087	6970444	0.0	train
51487	6317319	6970444	0.0	train
51488	6308303	6970444	0.0	train
51489	5944058	6970444	0.0	train
51490	2366828	6970444	0.0	train
51491	2352593	6970444	0.0	train
51492	14097120	6970444	0.0	train
51493	13849729	6970444	0.0	train
51495	13138526	6970444	0.0	train
51496	13027107	6970444	0.0	train
51498	11500660	6970444	0.0	train
51499	11184503	6970444	0.0	train
51500	10768045	6970444	0.0	train
51501	10702645	6970444	0.0	train
51504	692212	6970348	0.0	train
51505	6390089	6970348	0.0	train
51507	4038584	6970348	0.0	train
51509	2925872	6970348	0.0	train
51511	1886418	6970348	0.0	train
51512	1686091	6970348	0.0	train
51515	1353584	6970348	0.0	train
51516	13411728	6970348	0.0	train
51517	12698766	6970348	0.0	train
51518	12174602	6970348	0.0	train
51520	11194033	6970348	0.0	train
51521	11154988	6970348	0.0	train
51524	10289591	6970348	0.0	train
51525	1019278	6969354	0.0	val
51526	6660192	6969054	0.0	train
51527	6792640	6968916	0.0	train
51528	3793735	6968916	0.0	train
51529	3246262	6968916	0.0	train
51531	3148124	6968916	0.0	train
51533	2625044	6968916	0.0	train
51534	2462106	6968916	0.0	train
51535	22467	6968916	0.0	train
51537	2207271	6968916	0.0	train
51538	2075826	6968916	0.0	train
51540	14173166	6968916	0.0	train
51541	1326005	6968916	0.0	train
51542	12755512	6968916	0.0	train
51543	12414908	6968916	0.0	train
51546	11983188	6968916	0.0	train
51548	11408146	6968916	0.0	train
51549	10591095	6968916	0.0	train
51550	10298564	6968916	0.0	train
51558	3790719	6968423	0.0	test
51560	2119467	6968423	0.0	test
51567	13226442	6968423	0.0	test
51574	10052584	6968423	0.0	test
51575	6894076	6968040	0.0	train
51576	6173481	6968040	0.0	train
51578	3623533	6968040	0.0	train
51579	353799	6968040	0.0	train
51580	3340141	6968040	0.0	train
51581	3284863	6968040	0.0	train
51583	3032954	6968040	0.0	train
51584	2354737	6968040	0.0	train
51585	2020394	6968040	0.0	train
51586	1540613	6968040	0.0	train
51587	1432651	6968040	0.0	train
51588	138523	6968040	0.0	train
51589	13685838	6968040	0.0	train
51590	13485281	6968040	0.0	train
51591	12855983	6968040	0.0	train
51592	12785360	6968040	0.0	train
51593	12488916	6968040	0.0	train
51594	11943140	6968040	0.0	train
51595	11599877	6968040	0.0	train
51596	11593343	6968040	0.0	train
51599	10542549	6968040	0.0	train
51600	10122537	6968040	0.0	train
51601	6876070	6967995	0.0	train
51602	67314	6967995	0.0	train
51603	636901	6967995	0.0	train
51604	6273161	6967995	0.0	train
51605	6238137	6967995	0.0	train
51606	5909772	6967995	0.0	train
51608	520429	6967995	0.0	train
51609	4112877	6967995	0.0	train
51610	36471	6967995	0.0	train
51611	3351392	6967995	0.0	train
51613	3206287	6967995	0.0	train
51615	2370497	6967995	0.0	train
51617	13543847	6967995	0.0	train
51618	13485360	6967995	0.0	train
51620	12533518	6967995	0.0	train
51622	11561293	6967995	0.0	train
51625	10408103	6967995	0.0	train
51626	10022059	6967995	0.0	train
51640	10775528	6967972	0.0	val
51641	10676616	6967972	0.0	val
51649	3820909	6967385	0.0	test
51653	3257016	6967385	0.0	test
51662	13791989	6967385	0.0	test
51670	585292	6967037	0.0	train
51672	3128234	6967037	0.0	train
51673	2456743	6967037	0.0	train
51674	1634523	6967037	0.0	train
51675	1365597	6967037	0.0	train
51677	12947200	6967037	0.0	train
51680	11329748	6967037	0.0	train
51681	11325422	6967037	0.0	train
51682	10806181	6967037	0.0	train
51684	10676844	6967037	0.0	train
51685	10524172	6967037	0.0	train
51686	10319285	6967037	0.0	train
51687	6276079	6966312	0.0	train
51688	499534	6966312	0.0	train
51689	4179185	6966312	0.0	train
51690	3984964	6966312	0.0	train
51691	3874159	6966312	0.0	train
51692	3352515	6966312	0.0	train
51693	3207649	6966312	0.0	train
51694	279261	6966312	0.0	train
51695	2612066	6966312	0.0	train
51698	13681768	6966312	0.0	train
51699	13515666	6966312	0.0	train
51700	12647987	6966312	0.0	train
51701	11880272	6966312	0.0	train
51703	10596426	6966312	0.0	train
51704	10410663	6966312	0.0	train
51705	10062013	6966312	0.0	train
51706	693668	6965045	0.0	train
51707	6542110	6965045	0.0	train
51708	4116949	6965045	0.0	train
51710	3290879	6965045	0.0	train
51711	2987559	6965045	0.0	train
51712	2953811	6965045	0.0	train
51713	2490926	6965045	0.0	train
51714	2395991	6965045	0.0	train
51715	22467	6965045	0.0	train
51716	2124605	6965045	0.0	train
51717	1644538	6965045	0.0	train
51718	15198	6965045	0.0	train
51719	1492263	6965045	0.0	train
51720	14154096	6965045	0.0	train
51722	1337580	6965045	0.0	train
51724	12897625	6965045	0.0	train
51725	12670397	6965045	0.0	train
51726	12489168	6965045	0.0	train
51727	11422870	6965045	0.0	train
51728	11291600	6965045	0.0	train
51729	10775237	6965045	0.0	train
51731	10434076	6965045	0.0	train
51732	6939312	6964685	0.0	train
51733	6894076	6964685	0.0	train
51734	6860571	6964685	0.0	train
51735	6622070	6964685	0.0	train
51736	6127316	6964685	0.0	train
51737	521742	6964685	0.0	train
51738	3951613	6964685	0.0	train
51740	2091938	6964685	0.0	train
51742	1694165	6964685	0.0	train
